,title,text,word,link
0,필터샤워기 주의보...20개중 7개는 잔류염소 제거 못해 - 조선일보, , ,https://news.google.com/articles/CBMiVWh0dHBzOi8vd3d3LmNob3N1bi5jb20vZWNvbm9teS9lY29ub215X2dlbmVyYWwvMjAyMS8xMS8zMC9ITllUWU5OSEJWQkNMQ1NZRFhLNkpZNFpZWS_SAWRodHRwczovL3d3dy5jaG9zdW4uY29tL2Vjb25vbXkvZWNvbm9teV9nZW5lcmFsLzIwMjEvMTEvMzAvSE5ZVFlOTkhCVkJDTENTWURYSzZKWTRaWVkvP291dHB1dFR5cGU9YW1w?hl=ko&gl=KR&ceid=KR%3Ako
1,"충주시, 단월정수장 염소가스누출대피 모의훈련","['com', '\n\n이광우 상수도과장은 “염소가스는 유해 화학 물질로 누출사고 발생 시 인명피해와 주변 환경 파괴가 예상되므로 현장조치 행동 매뉴얼에 따라 재난으로부터 위기관리 대응능력을 높이고 사고대처 능력을 향상시켜 시민들께 지속적으로 안전한 수돗물 공급에 최선의 노력을 다하겠다”고 밝혔다', '염소가스 저장실에서 가스가 누출되는 상황을 가상해 진행\n\n[스페셜타임스 최선은] 충주시가 3일 단월정수장 염소가스 저장소에서 상수도과 직원 20여 명이 참석한 가운데 ‘염소가스누출 대피 모의훈련’을 실시했다']","[['가스', 249], ['염소', 209], ['누출', 157], ['피해', 138], ['상황', 131], ['대응', 125], ['사고', 119], ['현장', 103], ['매뉴얼', 102], ['훈련', 99], ['능력', 94], ['월정', 92], ['발생', 86], ['조치', 85], ['인명', 84], ['신고', 84], ['모의', 82], ['대피', 78], ['스페셜', 76], ['수장', 74], ['타임스', 74], ['가상', 73], ['진행', 69], ['신속', 68], ['실시', 66], ['상수도', 65], ['사고', 61], ['안전', 57]]",https://news.google.com/articles/CBMiQGh0dHA6Ly93d3cuc3BlY2lhbHRpbWVzLmNvLmtyL25ld3MvYXJ0aWNsZVZpZXcuaHRtbD9pZHhubz0yNDkyNTfSAQA?hl=ko&gl=KR&ceid=KR%3Ako
2,"글로벌 잔류염소 분석기 시장 전망, 시장 분석, 판매량 – 컬쳐매거진","['\n\n잔류염소 분석기 시장의 주요 제조업체 분석: Lamotte, Chemtrac, Hydro Instruments, Teledyne Analytical Instruments, Siemens Port, Thermo Scientific, AMETEK, Bebur, OMAC, Hach, Global Treat, DKK-TOA CORPORATION, Horiba, JCS Industries, Yokogawa\n\n세계 시장에 대한 글로벌 관점을 제공하기 위해 글로벌 잔류염소 분석기 보고서는 제조 분석, 규모, 점유율, 예측 동향, 주식 판매, 공급, 생산 분석, 수요 공급, 비즈니스 기회 및 잘 설계된 실현에 중점을 둡니다', 'com', ' 이 보고서에는 향후 몇 년 동안 잔류염소 분석기 시장에 대한 통찰력 있는 예측도 포함되어 있습니다']","[['시장', 633], ['분석기', 370], ['잔류', 346], ['염소', 337], ['분석', 323], ['보고서', 320], ['대하', 310], ['글로벌', 203], ['주요', 167], ['산업', 164], ['제공', 157], ['통계', 141], ['예측', 139], ['포함', 119], ['데이터', 116], ['제조', 114], ['비즈니스', 112], ['동향', 108], ['부문', 105], ['정보', 104], ['지역', 97], ['연구', 96], ['유럽', 94], ['업체', 90], ['중국', 87], ['판매', 87], ['일본', 87]]",https://news.google.com/articles/CBMi_gFodHRwczovL3d3dy5jdG1hZ2F6aW5lLmtyL3ZpZXctJUVDJUEwJTg0JUVDJThCJTlDLzE0MjkzNy8lRUElQjglODAlRUIlQTElOUMlRUIlQjIlOEMtJUVDJTlFJTk0JUVCJUE1JTk4JUVDJTk3JUJDJUVDJTg2JThDLSVFQiVCNiU4NCVFQyU4NCU5RCVFQSVCOCVCMC0lRUMlOEIlOUMlRUMlOUUlQTUtJUVDJUEwJTg0JUVCJUE3JTlELSVFQyU4QiU5QyVFQyU5RSVBNS0lRUIlQjYlODQlRUMlODQlOUQtJUVEJThDJTkwJUVCJUE3JUE0JUVCJTlGJTg5L9IBAA?hl=ko&gl=KR&ceid=KR%3Ako
3,"안정성 염소 염소 이산화물 시장 2021년 2025년까지 성장 전망, 동인, 최고 선수, 크기 추정, 유형, 응용 프로그램","['co/enquiry/request-sample/16655709\n\n답변된 주요 질문:\n\n⁻ 시장을 형성하는 안정성 염소 염소 이산화물 시장 동향은 무엇입니까?\n\n⁻ 시장의 성장 기회는 무엇입니까?\n\n⁻ 시장에서 활동하는 주요 플레이어는 무엇입니까?\n\n⁻ 다양한 부문별 글로벌 및 지역 시장의 시장 규모와 성장률은 얼마입니까?\n\n⁻ 선택 국가의 시장 점유율과 시장 성장률은 얼마입니까?\n\n⁻ 예측 기간 동안 어느 지역 또는 하위 세그먼트가 시장을 주도할 것으로 예상됩니까?\n\n이 보고서를 구입하십시오(단일 사용자 라이센스에 대한 가격 $3500 ( Three Thousand Five Hundred USD )) –\n\nwww', '\n\n– 정상적인 이산화 염소\n\n– 액체 염소 이산화 염소\n\n글로벌 안정성 염소 염소 이산화물 시장 개발 전략 기업 전략 분석, 경쟁 환경, 애플리케이션, 유형 및 주요 20개국에 의한 COVID-19 전후의 글로벌 안정성 염소 염소 이산화물 시장 개발 전략 시장 역학, 성장, 주요 과제에 대한 통계 정보를 제공하는 글로벌 안정성 염소 염소 이산화물 산업의 잠재력을 다루고 분석합니다', '안정성 염소 염소 이산화물 시장 2021년 2025년까지 성장 전망, 동인, 최고 선수, 크기 추정, 유형, 응용 프로그램\n\n글로벌 안정성 염소 염소 이산화물 시장 조사 보고서는 안정성 염소 염소 이산화물 산업에 글로벌 시장 동향, 동인에 초점을 제공합니다']","[['시장', 842], ['염소', 414], ['분석', 270], ['글로벌', 235], ['산화물', 225], ['보고서', 201], ['성장', 200], ['안정', 183], ['주요', 173], ['기타', 158], ['산업', 157], ['지역', 150], ['규모', 140], ['플레이어', 140], ['전망', 138], ['기회', 133], ['제공', 110], ['대하', 108], ['다음', 99], ['전략', 96], ['유형', 96], ['예측', 87], ['유럽', 86], ['다루', 84], ['터키', 75], ['사본', 73], ['러시아', 73], ['소비', 71], ['응용', 67], ['샘플', 67]]",https://news.google.com/articles/CBMi5gFodHRwczovL2ktbW9ybmluZy5jb20vMjAyMS8xMi8wNi8lRUMlOTUlODglRUMlQTAlOTUlRUMlODQlQjEtJUVDJTk3JUJDJUVDJTg2JThDLSVFQyU5NyVCQyVFQyU4NiU4Qy0lRUMlOUQlQjQlRUMlODIlQjAlRUQlOTklOTQlRUIlQUMlQkMtJUVDJThCJTlDJUVDJTlFJUE1LTIwMjElRUIlODUlODQtMjAyNSVFQiU4NSU4NCVFQSVCOSU4QyVFQyVBNyU4MC0lRUMlODQlQjElRUMlOUUlQTUtJUVDJUEwJTg0L9IB6gFodHRwczovL2ktbW9ybmluZy5jb20vMjAyMS8xMi8wNi8lRUMlOTUlODglRUMlQTAlOTUlRUMlODQlQjEtJUVDJTk3JUJDJUVDJTg2JThDLSVFQyU5NyVCQyVFQyU4NiU4Qy0lRUMlOUQlQjQlRUMlODIlQjAlRUQlOTklOTQlRUIlQUMlQkMtJUVDJThCJTlDJUVDJTlFJUE1LTIwMjElRUIlODUlODQtMjAyNSVFQiU4NSU4NCVFQSVCOSU4QyVFQyVBNyU4MC0lRUMlODQlQjElRUMlOUUlQTUtJUVDJUEwJTg0L2FtcC8?hl=ko&gl=KR&ceid=KR%3Ako
4,"염소 가스 시장 2021, 성장, 점유율, 유형 및 주요 업체 – CMN","['\n\n보고서에서 답변된 주요 질문:\n\n글로벌 염소 가스 시장을 이끄는 주요 요인은 무엇입니까?\n\n전 세계 염소 가스개 시장의 주요 제조업체는 누구입니까?\n\n열화상 기술 시장의 최고 시장 플레이어의 수익 판매 및 가격 분석은 무엇입니까?\n\n시장 기회 시장은 시장의 시장 개요로서 무엇이었습니까?\n\n시장의 주요 유통 업체, 딜러 및 거래자는 누구입니까?\n\n프리미엄 보고서 개요에 대한 ToC 가져 오기@ https://www', '\n\n글로벌 염소 가스개 시장 조사 보고서는 시장 규모 분석을 살펴보고, 현재 최고의 제조업체, 새로 도착하는 시장 벤처에 대해 자세히 설명합니다', ' Global 염소 가스 시장은 시장 개요, 가장 최근 패턴, 주요 생산자 및 유형, 순 가장자리에 대한 통찰력을 지역 조사 및 추측과 함께 추가로 밝히는 시장 동인 및 개발에 영향을 미치는 다양한 요인의 효과를 연구합니다']","[['시장', 1056], ['주요', 413], ['가스', 268], ['보고서', 260], ['염소', 242], ['대하', 175], ['산업', 167], ['세계', 162], ['영향', 154], ['글로벌', 137], ['업체', 135], ['분석', 134], ['사용', 126], ['포함', 124], ['지역', 118], ['시장 조사', 111], ['점유', 108], ['다양', 104], ['개발', 101], ['규모', 100], ['제조', 95], ['시장 점유율', 90], ['출처', 89], ['개요', 88], ['접근', 87], ['제품', 85], ['성장', 85]]",https://news.google.com/articles/CBMi1gFodHRwOi8vd3d3LmNtbm9ubGluZS5jby5rci8yMDIxLzEyLzA2LyVFQyU5NyVCQyVFQyU4NiU4Qy0lRUElQjAlODAlRUMlOEElQTQtJUVDJThCJTlDJUVDJTlFJUE1LTIwMjEtJUVDJTg0JUIxJUVDJTlFJUE1LSVFQyVBMCU5MCVFQyU5QyVBMCVFQyU5QyVBOC0lRUMlOUMlQTAlRUQlOTglOTUtJUVCJUIwJThGLSVFQyVBMyVCQyVFQyU5QSU5NC0lRUMlOTclODUlRUMlQjIlQjQv0gEA?hl=ko&gl=KR&ceid=KR%3Ako
5,"양과 염소 가죽 제품 시장 2022 | 산업 분석, 규모, 점유율, 성장, 동향 및 예측, 2019-2030(2020년 COVID-19 전 세계 확산 기준) – 컬쳐매거진","['com/sample/sheep-and-goat-leather-goods-market-811219\n\n양과 염소 가죽 제품 시장 보고서의 주요 특징:\n\n코로나바이러스 전염병이 산업 발전에 미치는 영향\n\n총 매출, 전체 수익 및 시장 점유율 계정\n\n주요 산업 성장 및 동향\n\n보수 전망\n\n시장에 대한 성장률 평가\n\n직접 및 간접 판매 채널 사용과 관련된 장단점\n\n최고 유통업체, 딜러 및 판매자의 기록\n\n볼륨 분석\n\n현재 시장 동향 및 향후 전망\n\n시장 기회주의적이고 매력적인 투자 부문\n\n글로벌 양과 염소 가죽 제품 시장 목차에서 다루는 전략 포인트\n\n섹션 1: 서론, 시장 원동력 제품 연구 및 연구 목표 글로벌 시장\n\n섹션 2: 독점 요약 – 양과 염소 가죽 제품 시장의 기본 정보', 'COVID-19 전염병 속에서 글로벌 양과 염소 가죽 제품 시장 주요 산업 분석 및 최신 동향\n\n글로벌 양과 염소 가죽 제품 시장에 대한 완전한 해석은 성장 동인, 최신 개발, 비즈니스 전략, 지역 연구 및 향후 시장 상태와 같은 시장 세부 정보를 통해 얻을 수 있습니다', ' 장갑, 신발, 의류, 자동차 실내 장식품, 가구, 실내 장식품, 수하물, 기타\n\n이 보고서는 시장 동인, 경제 변동, 기회 및 과제, 지역 분석 및 경쟁 환경과 같은 다양한 측면을 통해 양과 염소 가죽 제품 시장에 대한 명확한 설명을 제공합니다']","[['시장', 832], ['분석', 291], ['제품', 285], ['지역', 284], ['가죽', 246], ['보고서', 228], ['글로벌', 223], ['염소', 212], ['주요', 193], ['산업', 183], ['대하', 181], ['전략', 145], ['동향', 143], ['섹션', 124], ['영향', 116], ['기타', 116], ['연구', 114], ['정보', 110], ['최신', 108], ['성장', 107], ['업체', 104], ['장식품', 89], ['통하', 87], ['경제', 86], ['다루', 77], ['실내', 76], ['동인', 76]]",https://news.google.com/articles/CBMi6QFodHRwczovL3d3dy5jdG1hZ2F6aW5lLmtyL25ld3MvMTQyNDg2LyVFQyU5NiU5MSVFQSVCMyVCQy0lRUMlOTclQkMlRUMlODYlOEMtJUVBJUIwJTgwJUVDJUEzJUJELSVFQyVBMCU5QyVFRCU5MiU4OC0lRUMlOEIlOUMlRUMlOUUlQTUtMjAyMi0lRUMlODIlQjAlRUMlOTclODUtJUVCJUI2JTg0JUVDJTg0JTlELSVFQSVCNyU5QyVFQiVBQSVBOC0lRUMlQTAlOTAlRUMlOUMlQTAlRUMlOUMlQTgtJUVDJTg0JUIxL9IBAA?hl=ko&gl=KR&ceid=KR%3Ako
6,"염소 센서 시장 크기 : 2026 응용 프로그램에서 최고 국가 세그먼트 및 지리 동향, 공유, 성장 및 예측","['com/purchase/19335690', '\n\n염소 센서 시장 보고서는 드라이버, 구속, 기회, 위협 및 발전 동향, 경쟁 구도 분석, 주요 지역의 확장 상태를 포함하여 글로벌 시장을 포함 다양한 측면에 대한 정보를 강조 표시하여 시장의 상세한 평가를 제공합니다', 'com/enquiry/pre-order-enquiry/19335690에서 보고서를 구입하기 전에 질문을 물어 주시기를 바랍니다\n\n주요 포인트와 목차 :\n\n제조 업체, 지역, 유형 및 신청에 의하여 글로벌 염소 센서 시장 조사 보고서 2021에서 사이의 상세 TOC,\n\n1 염소 센서 시장 개관\n\n1']","[['센서', 909], ['염소', 832], ['시장', 756], ['글로벌', 217], ['지역', 210], ['보고서', 194], ['주요', 188], ['시장 점유율', 183], ['의하', 180], ['사이', 173], ['분석', 160], ['제조', 145], ['성장', 124], ['신청', 117], ['업체', 116], ['가격', 108], ['유형', 107], ['제공', 105], ['대하', 104], ['수익', 98], ['현황', 92], ['제품', 91], ['그림', 87], ['동향', 77], ['판매', 77], ['경쟁', 74], ['이해', 72], ['비용', 71]]",https://news.google.com/articles/CBMi4QFodHRwczovL2FjdG1uZXdzLmNvbS8yMDIxLzEyLzA2LyVFQyU5NyVCQyVFQyU4NiU4Qy0lRUMlODQlQkMlRUMlODQlOUMtJUVDJThCJTlDJUVDJTlFJUE1LSVFRCU4MSVBQyVFQSVCOCVCMC0yMDI2LSVFQyU5RCU5MSVFQyU5QSVBOS0lRUQlOTQlODQlRUIlQTElOUMlRUElQjclQjglRUIlOUUlQTglRUMlOTclOTAlRUMlODQlOUMtJUVDJUI1JTlDJUVBJUIzJUEwLSVFQSVCNSVBRCVFQSVCMCU4MC_SAeUBaHR0cHM6Ly9hY3RtbmV3cy5jb20vMjAyMS8xMi8wNi8lRUMlOTclQkMlRUMlODYlOEMtJUVDJTg0JUJDJUVDJTg0JTlDLSVFQyU4QiU5QyVFQyU5RSVBNS0lRUQlODElQUMlRUElQjglQjAtMjAyNi0lRUMlOUQlOTElRUMlOUElQTktJUVEJTk0JTg0JUVCJUExJTlDJUVBJUI3JUI4JUVCJTlFJUE4JUVDJTk3JTkwJUVDJTg0JTlDLSVFQyVCNSU5QyVFQSVCMyVBMC0lRUElQjUlQUQlRUElQjAlODAvYW1wLw?hl=ko&gl=KR&ceid=KR%3Ako
7,"염소-알칼리 이온 교환막 시장 크기 리포트 최고 국가 연구 동향, 공유, 상세 분석, 응용 프로그램 및 예측 최대 2026 제품 카테고리","['com/purchase/19335661', '\n\n염소-알칼리 이온 교환막 시장 보고서는 드라이버, 구속, 기회, 위협 및 발전 동향, 경쟁 구도 분석, 주요 지역의 확장 상태를 포함하여 글로벌 시장을 포함 다양한 측면에 대한 정보를 강조 표시하여 시장의 상세한 평가를 제공합니다', 'com/enquiry/request-sample/19335661에서 보고서의 샘플 사본을 얻으십시오\n\n염소-알칼리 이온 교환막 시장 최고의 사실과 수치, 의미, 정의, SWOT 분석, 전문가 의견과 전 세계의 최신 개발과 염소-알칼리 이온 교환막 제조 업체의 시장 상태에 대한 주요 분석을 제공합니다']","[['시장', 680], ['이온 교환', 642], ['염소', 595], ['알칼리', 591], ['지역', 196], ['보고서', 178], ['글로벌', 176], ['주요', 173], ['시장 점유율', 168], ['의하', 165], ['사이', 157], ['분석', 152], ['제조', 134], ['성장', 120], ['신청', 109], ['업체', 109], ['제공', 101], ['대하', 99], ['가격', 96], ['유형', 95], ['퍼플', 94], ['브레인', 89], ['수익', 89], ['제품', 86]]",https://news.google.com/articles/CBMi5QFodHRwOi8vYWN0bW5ld3MuY29tLzIwMjEvMTIvMDYvJUVDJTk3JUJDJUVDJTg2JThDLSVFQyU5NSU4QyVFQyVCOSVCQyVFQiVBNiVBQy0lRUMlOUQlQjQlRUMlOTglQTgtJUVBJUI1JTkwJUVEJTk5JTk4JUVCJUE3JTg5LSVFQyU4QiU5QyVFQyU5RSVBNS0lRUQlODElQUMlRUElQjglQjAtJUVCJUE2JUFDJUVEJThGJUFDJUVEJThBJUI4LSVFQyVCNSU5QyVFQSVCMyVBMC0lRUElQjUlQUQlRUElQjAlODAv0gHpAWh0dHA6Ly9hY3RtbmV3cy5jb20vMjAyMS8xMi8wNi8lRUMlOTclQkMlRUMlODYlOEMtJUVDJTk1JThDJUVDJUI5JUJDJUVCJUE2JUFDLSVFQyU5RCVCNCVFQyU5OCVBOC0lRUElQjUlOTAlRUQlOTklOTglRUIlQTclODktJUVDJThCJTlDJUVDJTlFJUE1LSVFRCU4MSVBQyVFQSVCOCVCMC0lRUIlQTYlQUMlRUQlOEYlQUMlRUQlOEElQjgtJUVDJUI1JTlDJUVBJUIzJUEwLSVFQSVCNSVBRCVFQSVCMCU4MC9hbXAv?hl=ko&gl=KR&ceid=KR%3Ako
8,"'에펠탑 앞 황금 염소' 아디다스, 메시 7번째 발롱도르 수상에 기념 동상","['\n\n사진=메시 SNS', '[인터풋볼] 이규학 기자= 리오넬 메시의 스폰서 ‘아디다스’가 메시의 7번째 발롱도르 수상을 기념하는 동상을 세우며 눈길을 끌었다', ' 축구 선수로서 엄청난 기량을 가져도 단 한 번도 받기 어려운 발롱도르를 총 7번이나 받은 메시는 축구 역사상 최고의 선수로 인정받게 됐다']","[['메시', 334], ['발롱도르', 257], ['프랑스', 169], ['득점', 132], ['댓글', 111], ['아디다스', 109], ['호날두', 100], ['기록', 97], ['선수', 94], ['지나', 93], ['첼시', 89], ['최고', 89], ['풋볼', 89], ['위치', 86], ['파리', 86], ['인정받', 85], ['동상', 81], ['이끌', 80], ['차지', 79], ['스폰서', 78], ['시즌', 77], ['코파 아메리카', 75], ['축구', 75], ['년대', 73]]",https://news.google.com/articles/CBMiQmh0dHBzOi8vd3d3LmludGVyZm9vdGJhbGwuY28ua3IvbmV3cy9hcnRpY2xlVmlldy5odG1sP2lkeG5vPTU1MTIyONIBAA?hl=ko&gl=KR&ceid=KR%3Ako
9,"염소 가스 시장 규모 2021, 비즈니스 전략에 대한 글로벌 연구, 개발 성장, 향후 수요 분석, 최고 제조업체, 진행 상태 및 지역 예측 2025 – 고창코리아신문","['\n\n• 예측 기간 동안 시장 성장률, 성장 모멘텀 또는 가속화 시장은 무엇을 수행합니까?\n\n• 염소 가스 시장을 이끄는 주요 요인은 무엇입니까?\n\n• 2020년에 신흥 염소 가스 시장의 가치는 얼마였습니까?\n\n• 2025년 신흥 염소 가스 시장의 규모는 어떻게 됩니까?\n\n• 염소 가스 시장에서 어느 지역이 가장 높은 시장 점유율을 차지할 것으로 예상됩니까?\n\n• 어떤 추세, 도전 과제 및 장벽이 Global 염소 가스 시장의 개발 및 규모에 영향을 미칠 것입니까?\n\n• 염소 가스 시장의 최고 제조업체의 판매량, 수익 및 가격 분석은 무엇입니까?\n\n• 글로벌 염소 가스 산업의 벤더들이 직면한 염소 가스 시장 기회와 위협은 무엇입니까?\n\n전 세계 글로벌 염소 가스 시장 동향 분석에 도움이 되는 표와 그림을 통해 이 연구는 업계 현황에 대한 주요 통계를 제공하며 시장에 관심이 있는 회사와 개인에게 유용한 지침과 방향을 제시합니다', '\n\n물 처리\n\n화학 합성\n\n기타\n\n이 보고서에서 다루는 주요 지역 또는 국가:\n\n• 북미\n\n• 유럽\n\n• 중국\n\n• 일본\n\n• 중동 및 아프리카\n\n• 남미\n\n이 보고서에 대해 고려된 연도:\n\n• 역사적 연도: 2016-2020\n\n• 기준 연도: 2020\n\n• 예상 연도: 2021년\n\n• 염소 가스 시장 예측 기간: 2021-2025\n\n보고서에서 포터의 5가지 힘 모델은 2016년에서 2025년까지 시장에서 경쟁 경쟁, 공급업체 및 구매자 위치 및 글로벌 염소 가스 시장의 새로운 참가자를 위한 기회에 대한 통찰력을 제공합니다', 'com/story/44868090/metallic-flange-gasket-sheet-market-size-2021-industry-share-global-trend-in-depth-manufacturers-analysis-revenue-covid-19-impact-supply-development-growth-upcoming-demand-regional-outlook-2027-research-report']","[['시장', 656], ['염소', 515], ['가스', 511], ['보고서', 304], ['대하', 202], ['지역', 200], ['주요', 199], ['글로벌', 175], ['분석', 170], ['산업', 155], ['업체', 136], ['영향', 135], ['연도', 118], ['다루', 114], ['연구', 98], ['미치', 84], ['경쟁', 84], ['제공', 81], ['다음', 81], ['성장', 73], ['소비', 69], ['19', 69], ['기회', 65], ['예측', 65], ['고려', 63], ['가격', 61], ' ']",https://news.google.com/articles/CBMiiAJodHRwOi8vZ29jaGFuZ2tvcmVhLmNvLmtyLyVFQyU4QiU5QyVFQyU5RSVBNS0lRUMlQTElQjAlRUMlODIlQUMvODg5ODc3LyVFQyU5NyVCQyVFQyU4NiU4Qy0lRUElQjAlODAlRUMlOEElQTQtJUVDJThCJTlDJUVDJTlFJUE1LSVFQSVCNyU5QyVFQiVBQSVBOC0yMDIxLSVFQiVCOSU4NCVFQyVBNiU4OCVFQiU4QiU4OCVFQyU4QSVBNC0lRUMlQTAlODQlRUIlOUUlQjUlRUMlOTclOTAtJUVCJThDJTgwJUVEJTk1JTlDLSVFQSVCOCU4MCVFQiVBMSU5QyVFQiVCMiU4Qy_SAQA?hl=ko&gl=KR&ceid=KR%3Ako
